Department,ID,Date,Description,Qty,Retail,Subtotal,Discount,Tax,Total
Bread,846474,2/1/2024,Kinnikinnick Bread GF Multigrain,1,5.39,5.39,0.54,0,4.85
Bread,846863,2/5/2024,Kinnikinnick Bread GF Multigrain,1,5.39,5.39,0.27,0,5.12
Bread,847801,2/14/2024,Kinnikinnick Bread GF Multigrain,1,5.39,5.39,0.81,0,4.58
Bread,847801,2/14/2024,Kinnikinnick Bread GF Multigrain,1,5.39,5.39,0.81,0,4.58
Bread,847801,2/14/2024,Kinnikinnick Bread GF Multigrain,1,5.39,5.39,0.81,0,4.58
Bread,848269,2/19/2024,Kinnikinnick Bread GF Multigrain,1,5.39,5.39,0,0,5.39
Bread,849044,2/27/2024,Kinnikinnick Bread GF Multigrain,1,5.39,5.39,0.81,0,4.58
Bread,849044,2/27/2024,Kinnikinnick Bread GF Multigrain,1,5.39,5.39,0.81,0,4.58
Bread,851059,3/19/2024,Kinnikinnick Bread GF Multigrain,1,5.39,5.39,0.81,0,4.58
Bread,851059,3/19/2024,Kinnikinnick Bread GF Multigrain,1,5.39,5.39,0.81,0,4.58
Bread,851625,3/25/2024,Kinnikinnick Bread GF Multigrain,1,5.39,5.39,0.27,0,5.12
Bread,851625,3/25/2024,Kinnikinnick Bread GF Multigrain,1,5.39,5.39,0.27,0,5.12
Bread,853430,4/13/2024,Kinnikinnick Bread GF Multigrain,1,5.39,5.39,0,0,5.39
Bread,846086,1/28/2024,Immaculate Crescent Rolls,2,7.49,14.98,3.75,0,11.23
Bread,850232,3/10/2024,Immaculate Crescent Rolls,6,6.49,38.94,9.74,0,29.2
Bread,850232,3/10/2024,Immaculate Crescent Rolls (past best by),2,4.99,9.98,2.5,0,7.48
Bread,851855,3/28/2024,Immaculate Crescent Rolls,1,7.99,7.99,0.8,0,7.19
Bread,844607,1/12/2024,Berlin Spelt Angel Food Loaf,2,4.89,9.78,2.45,0,7.33
Bread,846379,1/31/2024,Berlin Spelt Angel Food Loaf,1,4.89,4.89,0.24,0,4.65
Bread,846619,2/2/2024,Berlin Spelt Angel Food Loaf,1,4.89,4.89,0,0,4.89
Bread,851902,3/28/2024,Berlin Spelt Angel Food Loaf,1,4.89,4.89,0,0,4.89
Bread,844699,1/13/2024,Berlin Bakery Bread Cornbread,1,6.39,6.39,1.6,0,4.79
Bread,852303,3/31/2024,Berlin Bakery Bread Cornbread,1,0,0,0,0,0
Bread,852233,4/1/2024,Berlin Bakery Bread Cornbread,1,6.39,6.39,1.6,0,4.79
Bread,844417,1/10/2024,Berlin Grandma Moser's Zucchini Spelt Bread,1,6.69,6.69,0.33,0,6.36
Bread,846153,1/29/2024,Berlin Grandma Moser's Zucchini Spelt Bread,1,6.69,6.69,1.67,0,5.02
Bread,851617,3/25/2024,Berlin Grandma Moser's Zucchini Spelt Bread,1,6.69,6.69,0,0,6.69
Bread,848973,2/26/2024,Crumbs Cookie Chocolate Chip,1,3.49,3.49,0.87,0,2.62
Bread,848983,2/26/2024,Crumbs Cookie Chocolate Chip,1,3.49,3.49,0,0,3.49
Bread,849037,2/27/2024,Crumbs Cookie Chocolate Chip,1,3.49,3.49,0.17,0,3.32
Bread,849372,3/1/2024,Crumbs Cookie Chocolate Chip,1,3.49,3.49,0.52,0,2.97
Bread,849452,3/2/2024,Crumbs Cookie Chocolate Chip,1,3.49,3.49,0,0,3.49
Bread,849459,3/2/2024,Crumbs Cookie Chocolate Chip,1,3.49,3.49,0,0,3.49
Bread,849663,3/4/2024,Crumbs Cookie Chocolate Chip,1,3.49,3.49,0.87,0,2.62
Bread,849849,3/6/2024,Crumbs Cookie Chocolate Chip,1,3.49,3.49,0,0,3.49
Bread,849905,3/7/2024,Crumbs Cookie Chocolate Chip,1,3.49,3.49,0,0,3.49
Bread,849966,3/7/2024,Crumbs Cookie Chocolate Chip,1,3.49,3.49,0.17,0,3.32
Bread,850334,3/11/2024,Crumbs Cookie Chocolate Chip,2,3.49,6.98,1.75,0,5.23
Bread,851197,3/20/2024,Crumbs Cookie Chocolate Chip,1,3.49,3.49,0.87,0,2.62
Bread,851197,3/20/2024,Crumbs Cookie Chocolate Chip,1,3.49,3.49,0.87,0,2.62
Bread,852307,3/31/2024,Crumbs Cookie Chocolate Chip,1,0,0,0,0,0
Bread,844549,1/12/2024,Deland Bakery Millet Special Bread,1,5.99,5.99,0,0,5.99
Bread,844549,1/12/2024,Deland Bakery Millet Special Bread,1,5.99,5.99,0,0,5.99
Bread,844549,1/12/2024,Deland Bakery Millet Special Bread,1,5.99,5.99,0,0,5.99
Bread,844549,1/12/2024,Deland Bakery Millet Special Bread,1,5.99,5.99,0,0,5.99
Bread,844549,1/12/2024,Deland Bakery Millet Special Bread,1,5.99,5.99,0,0,5.99
Bread,844549,1/12/2024,Deland Bakery Millet Special Bread,1,5.99,5.99,0,0,5.99
Bread,844549,1/12/2024,Deland Bakery Millet Special Bread,1,5.99,5.99,0,0,5.99
Bread,844549,1/12/2024,Deland Bakery Millet Special Bread,1,5.99,5.99,0,0,5.99
Bread,844549,1/12/2024,Deland Bakery Millet Special Bread,1,5.99,5.99,0,0,5.99
Bread,853390,4/12/2024,Deland Bakery Millet Special Bread,1,5.99,5.99,0,0,5.99
Bread,853390,4/12/2024,Deland Bakery Millet Special Bread,1,5.99,5.99,0,0,5.99
Bread,853390,4/12/2024,Deland Bakery Millet Special Bread,1,5.99,5.99,0,0,5.99
Bread,853390,4/12/2024,Deland Bakery Millet Special Bread,1,5.99,5.99,0,0,5.99
Bread,853390,4/12/2024,Deland Bakery Millet Special Bread,1,5.99,5.99,0,0,5.99
Bread,853390,4/12/2024,Deland Bakery Millet Special Bread,1,5.99,5.99,0,0,5.99
Bread,853390,4/12/2024,Deland Bakery Millet Special Bread,1,5.99,5.99,0,0,5.99
Bread,853390,4/12/2024,Deland Bakery Millet Special Bread,1,5.99,5.99,0,0,5.99
Bread,853390,4/12/2024,Deland Bakery Millet Special Bread,1,5.99,5.99,0,0,5.99
Bread,853390,4/12/2024,Deland Bakery Millet Special Bread,1,5.99,5.99,0,0,5.99
Bread,844274,1/8/2024,Deland Bakery Millet Zucchini Bread,1,5.99,5.99,1.5,0,4.49
Bread,844513,1/11/2024,Deland Bakery Millet Zucchini Bread,1,5.99,5.99,0.3,0,5.69
Bread,844520,1/11/2024,Deland Bakery Millet Zucchini Bread,1,5.99,5.99,0.6,0,5.39
Bread,844520,1/11/2024,Deland Bakery Millet Zucchini Bread,1,5.99,5.99,0.6,0,5.39
Bread,844520,1/11/2024,Deland Bakery Millet Zucchini Bread,1,5.99,5.99,0.6,0,5.39
Bread,845147,1/18/2024,Deland Bakery Millet Zucchini Bread,1,5.99,5.99,0.6,0,5.39
Bread,846160,1/29/2024,Deland Bakery Millet Zucchini Bread,1,5.99,5.99,0.3,0,5.69
Bread,846366,1/31/2024,Deland Bakery Millet Zucchini Bread,1,5.99,5.99,0.3,0,5.69
Bread,846531,2/2/2024,Deland Bakery Millet Zucchini Bread,1,5.99,5.99,0.3,0,5.69
Bread,846601,2/2/2024,Deland Bakery Millet Zucchini Bread,1,5.99,5.99,1.5,0,4.49
Bread,846601,2/2/2024,Deland Bakery Millet Zucchini Bread,1,5.99,5.99,1.5,0,4.49
Bread,847779,2/14/2024,Deland Bakery Millet Zucchini Bread,1,5.99,5.99,0.6,0,5.39
Bread,847956,2/16/2024,Deland Bakery Millet Zucchini Bread,1,5.99,5.99,0.3,0,5.69
Bread,849302,3/1/2024,Deland Bakery Millet Zucchini Bread,1,5.99,5.99,0.3,0,5.69
Bread,849800,3/6/2024,Deland Bakery Millet Zucchini Bread,1,5.99,5.99,0.6,0,5.39
Bread,852338,4/2/2024,Deland Bakery Millet Zucchini Bread,1,5.99,5.99,0.3,0,5.69
Bread,853376,4/12/2024,Deland Bakery Millet Zucchini Bread,1,5.99,5.99,0.3,0,5.69
Bread,853376,4/12/2024,Deland Bakery Millet Zucchini Bread,1,5.99,5.99,0.3,0,5.69
Bread,844688,1/13/2024,Berlin White Spelt Dinner Rolls,1,5.49,5.49,1.37,0,4.12
Bread,852306,3/31/2024,Berlin White Spelt Dinner Rolls,1,0,0,0,0,0
Bread,843738,1/3/2024,Wholly Wholesome Pie Shells / Crusts 2 GF,1,8.79,8.79,0.88,0,7.91
Bread,845135,1/18/2024,Wholly Wholesome Pie Shells / Crusts 2 GF,1,8.79,8.79,0.44,0,8.35
Bread,846971,2/6/2024,Wholly Wholesome Pie Shells / Crusts 2 GF,1,8.79,8.79,0.44,0,8.35
Bread,847416,2/10/2024,Wholly Wholesome Pie Shells / Crusts 2 GF,1,8.79,8.79,0.44,0,8.35
Bread,847936,2/15/2024,Wholly Wholesome Pie Shells / Crusts 2 GF,1,8.79,8.79,0.88,0,7.91
Bread,848543,2/22/2024,Wholly Wholesome Pie Shells / Crusts 2 GF,1,8.79,8.79,0.88,0,7.91
Bread,850646,3/14/2024,Wholly Wholesome Pie Shells / Crusts 2 GF,1,8.79,8.79,0.7,0,8.09
Bread,851583,3/24/2024,Wholly Wholesome Pie Shells / Crusts 2 GF,1,8.79,8.79,0.44,0,8.35
Bread,851868,3/28/2024,Wholly Wholesome Pie Shells / Crusts 2 GF,1,8.79,8.79,0,0,8.79
Bread,852103,3/30/2024,Wholly Wholesome Pie Shells / Crusts 2 GF,1,8.79,8.79,2.2,0,6.59
Bread,852832,4/6/2024,Wholly Wholesome Pie Shells / Crusts 2 GF,1,8.79,8.79,0,0,8.79
Bread,853660,4/15/2024,Wholly Wholesome Pie Shells / Crusts 2 GF,1,8.79,8.79,0.44,0,8.35
Bread,843634,1/2/2024,Food For Life Ezekiel Bread Sprouted LS,1,7.79,7.79,1.17,0,6.62
Bread,844292,1/8/2024,Food For Life Ezekiel Bread Sprouted LS,1,7.79,7.79,0,0,7.79
Bread,845441,1/22/2024,Food For Life Ezekiel Bread Sprouted LS,1,7.79,7.79,0.39,0,7.4
Bread,845484,1/22/2024,Food For Life Ezekiel Bread Sprouted LS,1,7.79,7.79,0,0,7.79
Bread,845720,1/25/2024,Food For Life Ezekiel Bread Sprouted LS,1,7.79,7.79,0.39,0,7.4
Bread,847580,2/12/2024,Food For Life Ezekiel Bread Sprouted LS,1,7.79,7.79,0.39,0,7.4
Bread,848993,2/26/2024,Food For Life Ezekiel Bread Sprouted LS,1,7.79,7.79,0,0,7.79
Bread,849703,3/5/2024,Food For Life Ezekiel Bread Sprouted LS,1,7.79,7.79,0.39,0,7.4
Bread,851267,3/21/2024,Food For Life Ezekiel Bread Sprouted LS,1,7.79,7.79,0,0,7.79
Bread,852487,4/3/2024,Food For Life Ezekiel Bread Sprouted LS,1,7.79,7.79,0.39,0,7.4
Bread,845820,1/26/2024,Brimfield Bread Cranberry Walnut Sourdough (625g),1,8.99,8.99,0,0,8.99
Bread,846192,1/30/2024,Brimfield Bread Cranberry Walnut Sourdough (625g),1,8.99,8.99,0,0,8.99
Bread,848484,2/21/2024,Food For Life GF  Sprouted Bread Original 3 Seed,1,12.79,12.79,0.64,0,12.15
Bread,850357,3/12/2024,Food For Life GF  Sprouted Bread Original 3 Seed,1,12.79,12.79,0.64,0,12.15
Bread,850357,3/12/2024,Food For Life GF  Sprouted Bread Original 3 Seed,1,12.79,12.79,0.64,0,12.15
Bread,851503,3/23/2024,Food For Life GF  Sprouted Bread Original 3 Seed,1,12.79,12.79,0,0,12.79
Bread,851971,3/29/2024,Food For Life GF  Sprouted Bread Original 3 Seed,1,12.79,12.79,0.64,0,12.15
Bread,851971,3/29/2024,Food For Life GF  Sprouted Bread Original 3 Seed,1,12.79,12.79,0.64,0,12.15
Bread,852720,4/6/2024,Food For Life GF  Sprouted Bread Original 3 Seed,1,12.79,12.79,0.64,0,12.15
Bread,852720,4/6/2024,Food For Life GF  Sprouted Bread Original 3 Seed,1,12.79,12.79,0.64,0,12.15
Bread,853520,4/13/2024,Food For Life GF  Sprouted Bread Original 3 Seed,1,12.79,12.79,0,0,12.79
Bread,853541,4/13/2024,Food For Life GF  Sprouted Bread Original 3 Seed,1,12.79,12.79,0,0,12.79
Bread,845440,1/22/2024,Crumbs Cracker Black Pepper,1,6.99,6.99,0.35,0,6.64
Bread,845440,1/22/2024,Crumbs Cracker Black Pepper,1,6.99,6.99,0.35,0,6.64
Bread,845753,1/25/2024,Crumbs Cracker Black Pepper,1,6.99,6.99,0.7,0,6.29
Bread,846143,1/29/2024,Crumbs Cracker Black Pepper,1,6.99,6.99,0.35,0,6.64
Bread,847934,2/15/2024,Crumbs Cracker Black Pepper,1,6.99,6.99,0.35,0,6.64
Bread,850328,3/11/2024,Crumbs Cracker Black Pepper,1,6.99,6.99,0,0,6.99
Bread,843788,1/3/2024,Crumbs Crackers Rosemary,1,6.99,6.99,1.4,0,5.59
Bread,843788,1/3/2024,Crumbs Crackers Rosemary,1,6.99,6.99,1.4,0,5.59
Bread,843788,1/3/2024,Crumbs Crackers Rosemary,1,6.99,6.99,1.4,0,5.59
Bread,843912,1/4/2024,Crumbs Crackers Rosemary,1,6.99,6.99,1.05,0,5.94
Bread,849042,2/27/2024,Crumbs Crackers Rosemary,1,6.99,6.99,0.35,0,6.64
Bread,849531,3/3/2024,Crumbs Crackers Rosemary,1,6.99,6.99,0.35,0,6.64
Bread,849603,3/4/2024,Crumbs Crackers Rosemary,1,6.99,6.99,0,0,6.99
Bread,849707,3/5/2024,Crumbs Crackers Rosemary,1,6.99,6.99,0.35,0,6.64
Bread,852463,4/3/2024,Crumbs Crackers Rosemary,1,6.99,6.99,0.7,0,6.29
Bread,852883,4/7/2024,Crumbs Crackers Rosemary,1,6.99,6.99,0,0,6.99
Bread,849330,3/1/2024,Against The Grain GF Pita Bread Lebanese,1,6.79,6.79,1.7,0,5.09
Bread,843733,1/3/2024,Udi's Bread Chia Millet GF,1,6.89,6.89,1.03,0,5.86
Bread,844061,1/6/2024,Udi's Bread Chia Millet GF,1,6.89,6.89,0.34,0,6.55
Bread,844061,1/6/2024,Udi's Bread Chia Millet GF,1,6.89,6.89,0.34,0,6.55
Bread,845321,1/20/2024,Udi's Bread Chia Millet GF,1,6.89,6.89,0.34,0,6.55
Bread,845558,1/23/2024,Udi's Bread Chia Millet GF,1,6.89,6.89,0.34,0,6.55
Bread,845778,1/25/2024,Udi's Bread Chia Millet GF,1,6.89,6.89,0.69,0,6.2
Bread,846040,1/28/2024,Udi's Bread Chia Millet GF,1,6.89,6.89,0.34,0,6.55
Bread,846899,2/5/2024,Udi's Bread Chia Millet GF,1,6.89,6.89,0.34,0,6.55
Bread,847206,2/8/2024,Udi's Bread Chia Millet GF,1,6.89,6.89,0.69,0,6.2
Bread,847206,2/8/2024,Udi's Bread Chia Millet GF,1,6.89,6.89,0.69,0,6.2
Bread,847207,2/8/2024,Udi's Bread Chia Millet GF,1,6.89,6.89,0.69,0,6.2
Bread,847527,2/11/2024,Udi's Bread Chia Millet GF,1,6.89,6.89,0.34,0,6.55
Bread,847527,2/11/2024,Udi's Bread Chia Millet GF,1,6.89,6.89,0.34,0,6.55
Bread,848494,2/21/2024,Udi's Bread Chia Millet GF,1,6.89,6.89,0.34,0,6.55
Bread,848494,2/21/2024,Udi's Bread Chia Millet GF,1,6.89,6.89,0.34,0,6.55
Bread,848581,2/22/2024,Udi's Bread Chia Millet GF,1,6.89,6.89,0.69,0,6.2
Bread,848581,2/22/2024,Udi's Bread Chia Millet GF,1,6.89,6.89,0.69,0,6.2
Bread,849415,3/2/2024,Udi's Bread Chia Millet GF,1,6.89,6.89,0.34,0,6.55
Bread,849415,3/2/2024,Udi's Bread Chia Millet GF,1,6.89,6.89,0.34,0,6.55
Bread,849660,3/4/2024,Udi's Bread Chia Millet GF,1,6.89,6.89,0.34,0,6.55
Bread,850735,3/15/2024,Udi's Bread Chia Millet GF,1,6.89,6.89,0.34,0,6.55
Bread,850735,3/15/2024,Udi's Bread Chia Millet GF,1,6.89,6.89,0.34,0,6.55
Bread,851664,3/25/2024,Udi's Bread Chia Millet GF,1,6.89,6.89,0.34,0,6.55
Bread,851664,3/25/2024,Udi's Bread Chia Millet GF,1,6.89,6.89,0.34,0,6.55
Bread,851962,3/29/2024,Udi's Bread Chia Millet GF,1,6.89,6.89,0,0,6.89
Bread,852043,3/29/2024,Udi's Bread Chia Millet GF,1,6.89,6.89,0,0,6.89
Bread,852058,3/30/2024,Udi's Bread Chia Millet GF,1,6.89,6.89,0.34,0,6.55
Bread,852058,3/30/2024,Udi's Bread Chia Millet GF,1,6.89,6.89,0.34,0,6.55
Bread,853401,4/12/2024,Udi's Bread Chia Millet GF,1,6.89,6.89,0.34,0,6.55
Bread,853401,4/12/2024,Udi's Bread Chia Millet GF,1,6.89,6.89,0.34,0,6.55
Bread,853626,4/14/2024,Udi's Bread Chia Millet GF,1,6.89,6.89,0.34,0,6.55
Bread,843879,1/4/2024,Dave's Killer Bread 21 Whole Grains & Seeds Thin-Sliced,1,4.99,4.99,0.75,0,4.24
Bread,844856,1/15/2024,Dave's Killer Bread 21 Whole Grains & Seeds Thin-Sliced,1,4.99,4.99,0,0,4.99
Bread,844908,1/16/2024,Dave's Killer Bread 21 Whole Grains & Seeds Thin-Sliced,1,4.99,4.99,0.25,0,4.74
Bread,845298,1/20/2024,Dave's Killer Bread 21 Whole Grains & Seeds Thin-Sliced,1,4.99,4.99,0,0,4.99
Bread,845298,1/20/2024,Dave's Killer Bread 21 Whole Grains & Seeds Thin-Sliced,1,4.99,4.99,0,0,4.99
Bread,845461,1/22/2024,Dave's Killer Bread 21 Whole Grains & Seeds Thin-Sliced,1,4.99,4.99,0.25,0,4.74
Bread,845841,1/26/2024,Dave's Killer Bread 21 Whole Grains & Seeds Thin-Sliced,1,4.99,4.99,0,0,4.99
Bread,846581,2/2/2024,Dave's Killer Bread 21 Whole Grains & Seeds Thin-Sliced,1,4.99,4.99,0,0,4.99
Bread,847184,2/8/2024,Dave's Killer Bread 21 Whole Grains & Seeds Thin-Sliced,1,4.99,4.99,0,0,4.99
Bread,847332,2/9/2024,Dave's Killer Bread 21 Whole Grains & Seeds Thin-Sliced,1,4.99,4.99,0.85,0,4.14
Bread,847607,2/12/2024,Dave's Killer Bread 21 Whole Grains & Seeds Thin-Sliced,1,4.99,4.99,0,0,4.99
Bread,848255,2/19/2024,Dave's Killer Bread 21 Whole Grains & Seeds Thin-Sliced,1,4.99,4.99,0.25,0,4.74
Bread,849488,3/2/2024,Dave's Killer Bread 21 Whole Grains & Seeds Thin-Sliced,1,3.99,3.99,0,0,3.99
Bread,849500,3/2/2024,Dave's Killer Bread 21 Whole Grains & Seeds Thin-Sliced,1,3.99,3.99,0.2,0,3.79
Bread,849548,3/3/2024,Dave's Killer Bread 21 Whole Grains & Seeds Thin-Sliced,1,4.99,4.99,0,0,4.99
Bread,849719,3/5/2024,Dave's Killer Bread 21 Whole Grains & Seeds Thin-Sliced,1,3.99,3.99,0,0,3.99
Bread,849731,3/5/2024,Dave's Killer Bread 21 Whole Grains & Seeds Thin-Sliced,1,4.99,4.99,0,0,4.99
Bread,850989,3/18/2024,Dave's Killer Bread 21 Whole Grains & Seeds Thin-Sliced,1,4.99,4.99,0.25,0,4.74
Bread,851090,3/19/2024,Dave's Killer Bread 21 Whole Grains & Seeds Thin-Sliced,1,4.99,4.99,0,0,4.99
Bread,851550,3/24/2024,Dave's Killer Bread 21 Whole Grains & Seeds Thin-Sliced,1,3.99,3.99,0.2,0,3.79
Bread,851550,3/24/2024,Dave's Killer Bread 21 Whole Grains & Seeds Thin-Sliced,1,3.99,3.99,0.2,0,3.79
Bread,852306,3/31/2024,Dave's Killer Bread 21 Whole Grains & Seeds Thin-Sliced,7,0,0,0,0,0
Bread,852338,4/2/2024,Dave's Killer Bread 21 Whole Grains & Seeds Thin-Sliced,1,4.99,4.99,0.25,0,4.74
Bread,852415,4/3/2024,Dave's Killer Bread 21 Whole Grains & Seeds Thin-Sliced,1,4.99,4.99,0,0,4.99
Bread,852704,4/5/2024,Dave's Killer Bread 21 Whole Grains & Seeds Thin-Sliced,1,4.99,4.99,0.25,0,4.74
Bread,853525,4/13/2024,Dave's Killer Bread 21 Whole Grains & Seeds Thin-Sliced,1,3.99,3.99,0.2,0,3.79
Bread,853655,4/15/2024,Dave's Killer Bread 21 Whole Grains & Seeds Thin-Sliced,1,4.99,4.99,0,0,4.99
Bread,853709,4/15/2024,Dave's Killer Bread 21 Whole Grains & Seeds Thin-Sliced,1,3.99,3.99,0.2,0,3.79
Bread,843907,1/4/2024,Dave's Killer Bread Good Seed Thin-Sliced,1,4.99,4.99,1,0,3.99
Bread,844684,1/13/2024,Dave's Killer Bread Good Seed Thin-Sliced,1,4.99,4.99,0,0,4.99
Bread,845236,1/19/2024,Dave's Killer Bread Good Seed Thin-Sliced,1,4.99,4.99,0.25,0,4.74
Bread,845453,1/22/2024,Dave's Killer Bread Good Seed Thin-Sliced,1,4.99,4.99,0,0,4.99
Bread,845526,1/23/2024,Dave's Killer Bread Good Seed Thin-Sliced,1,4.99,4.99,0.25,0,4.74
Bread,845812,1/26/2024,Dave's Killer Bread Good Seed Thin-Sliced,1,4.99,4.99,0,0,4.99
Bread,846245,1/30/2024,Dave's Killer Bread Good Seed Thin-Sliced,1,4.99,4.99,0,0,4.99
Bread,847126,2/7/2024,Dave's Killer Bread Good Seed Thin-Sliced,1,4.99,4.99,0.5,0,4.49
Bread,847519,2/11/2024,Dave's Killer Bread Good Seed Thin-Sliced,1,4.99,4.99,0,0,4.99
Bread,847922,2/15/2024,Dave's Killer Bread Good Seed Thin-Sliced,1,4.99,4.99,0.5,0,4.49
Bread,849384,3/2/2024,Dave's Killer Bread Good Seed Thin-Sliced,1,4.99,4.99,0.25,0,4.74
Bread,850025,3/8/2024,Dave's Killer Bread Good Seed Thin-Sliced,1,3.99,3.99,0.2,0,3.79
Bread,850089,3/9/2024,Dave's Killer Bread Good Seed Thin-Sliced,1,4.99,4.99,0.25,0,4.74
Bread,850225,3/10/2024,Dave's Killer Bread Good Seed Thin-Sliced,1,4.99,4.99,0,0,4.99
Bread,851325,3/22/2024,Dave's Killer Bread Good Seed Thin-Sliced,1,4.99,4.99,0.25,0,4.74
Bread,851537,3/24/2024,Dave's Killer Bread Good Seed Thin-Sliced,1,4.99,4.99,0.25,0,4.74
Bread,852306,3/31/2024,Dave's Killer Bread Good Seed Thin-Sliced (reduced),1,0,0,0,0,0
Bread,852267,4/1/2024,Dave's Killer Bread Good Seed Thin-Sliced,1,4.99,4.99,0,0,4.99
Bread,852319,4/2/2024,Dave's Killer Bread Good Seed Thin-Sliced,1,4.99,4.99,0.25,0,4.74
Bread,853164,4/10/2024,Dave's Killer Bread Good Seed Thin-Sliced,1,4.99,4.99,0,0,4.99
Bread,853267,4/11/2024,Dave's Killer Bread Good Seed Thin-Sliced,1,4.99,4.99,0.25,0,4.74
Bread,853587,4/14/2024,Dave's Killer Bread Good Seed Thin-Sliced,1,3.99,3.99,0.2,0,3.79
Bread,843784,1/3/2024,Dave's Killer Bread Good Seed 27oz,1,7.29,7.29,0.73,0,6.56
Bread,844285,1/8/2024,Dave's Killer Bread Good Seed 27oz,1,7.29,7.29,0.36,0,6.93
Bread,844559,1/12/2024,Dave's Killer Bread Good Seed 27oz,1,7.29,7.29,1.82,0,5.47
Bread,844632,1/12/2024,Dave's Killer Bread Good Seed 27oz,1,7.29,7.29,1.82,0,5.47
Bread,845185,1/19/2024,Dave's Killer Bread Good Seed 27oz,1,7.29,7.29,0.36,0,6.93
Bread,845529,1/23/2024,Dave's Killer Bread Good Seed 27oz,1,7.29,7.29,0.36,0,6.93
Bread,845550,1/23/2024,Dave's Killer Bread Good Seed 27oz,1,7.29,7.29,0.36,0,6.93
Bread,846021,1/27/2024,Dave's Killer Bread Good Seed 27oz,1,7.29,7.29,0.36,0,6.93
Bread,846452,2/1/2024,Dave's Killer Bread Good Seed 27oz,1,7.29,7.29,0.36,0,6.93
Bread,847674,2/13/2024,Dave's Killer Bread Good Seed 27oz,1,7.29,7.29,0.36,0,6.93
Bread,848270,2/19/2024,Dave's Killer Bread Good Seed 27oz,1,7.29,7.29,0,0,7.29
Bread,849049,2/27/2024,Dave's Killer Bread Good Seed 27oz,1,7.29,7.29,0.36,0,6.93
Bread,849825,3/6/2024,Dave's Killer Bread Good Seed 27oz,1,7.29,7.29,0,0,7.29
Bread,850916,3/17/2024,Dave's Killer Bread Good Seed 27oz,1,7.29,7.29,0,0,7.29
Bread,852393,4/2/2024,Dave's Killer Bread Good Seed 27oz,1,7.29,7.29,0,0,7.29
Bread,852696,4/5/2024,Dave's Killer Bread Good Seed 27oz,1,3.99,3.99,0.2,0,3.79
Bread,844191,1/7/2024,Dave's Killer Bread Powerseed 25oz,1,7.29,7.29,0.36,0,6.93
Bread,849921,3/7/2024,Dave's Killer Bread Powerseed 25oz,1,7.29,7.29,0,0,7.29
Bread,850243,3/11/2024,Dave's Killer Bread Powerseed 25oz,1,7.29,7.29,0,0,7.29
Bread,850312,3/11/2024,Dave's Killer Bread Powerseed 25oz,1,7.29,7.29,0,0,7.29
Bread,851544,3/24/2024,Dave's Killer Bread Powerseed 25oz,1,3.99,3.99,0.2,0,3.79
Bread,851789,3/27/2024,Dave's Killer Bread Powerseed 25oz,1,7.29,7.29,0,0,7.29
Bread,852033,3/29/2024,Dave's Killer Bread Powerseed 25oz,1,7.29,7.29,0,0,7.29
Bread,852111,3/30/2024,Dave's Killer Bread Powerseed 25oz,1,7.29,7.29,0.36,0,6.93
Bread,852306,3/31/2024,Dave's Killer Bread Powerseed 25oz,1,0,0,0,0,0
Bread,852249,4/1/2024,Dave's Killer Bread Powerseed 25oz,1,7.29,7.29,0.36,0,6.93
Bread,852688,4/5/2024,Dave's Killer Bread Powerseed 25oz,1,7.29,7.29,0,0,7.29
Bread,843720,1/3/2024,Dave's Killer Bread White Done Right,1,7.29,7.29,1.09,0,6.2
Bread,844075,1/6/2024,Dave's Killer Bread White Done Right,1,7.29,7.29,0.36,0,6.93
Bread,844132,1/6/2024,Dave's Killer Bread White Done Right,1,7.29,7.29,0,0,7.29
Bread,844838,1/15/2024,Dave's Killer Bread White Done Right,1,7.29,7.29,1.82,0,5.47
Bread,846184,1/30/2024,Dave's Killer Bread White Done Right,1,7.29,7.29,0.36,0,6.93
Bread,846311,1/31/2024,Dave's Killer Bread White Done Right,1,7.29,7.29,0.36,0,6.93
Bread,846891,2/5/2024,Dave's Killer Bread White Done Right,1,7.29,7.29,0.73,0,6.56
Bread,847529,2/11/2024,Dave's Killer Bread White Done Right,1,7.29,7.29,0.36,0,6.93
Bread,848098,2/17/2024,Dave's Killer Bread White Done Right,1,7.29,7.29,0.36,0,6.93
Bread,849540,3/3/2024,Dave's Killer Bread White Done Right,1,7.29,7.29,0.36,0,6.93
Bread,849671,3/4/2024,Dave's Killer Bread White Done Right,1,7.29,7.29,1.82,0,5.47
Bread,850656,3/15/2024,Dave's Killer Bread White Done Right,1,7.29,7.29,0,0,7.29
Bread,850946,3/18/2024,Dave's Killer Bread White Done Right,1,7.29,7.29,0.36,0,6.93
Bread,851097,3/19/2024,Dave's Killer Bread White Done Right,1,7.29,7.29,0.36,0,6.93
Bread,852558,4/4/2024,Dave's Killer Bread White Done Right,1,7.29,7.29,1.82,0,5.47
Bread,843788,1/3/2024,Dave's Killer Bread 21 Whole Grains & Seeds 27oz,1,7.29,7.29,1.46,0,5.83
Bread,843980,1/5/2024,Dave's Killer Bread 21 Whole Grains & Seeds 27oz,1,7.29,7.29,0.36,0,6.93
Bread,844018,1/5/2024,Dave's Killer Bread 21 Whole Grains & Seeds 27oz,1,7.29,7.29,0,0,7.29
Bread,845163,1/18/2024,Dave's Killer Bread 21 Whole Grains & Seeds 27oz,1,7.29,7.29,1.82,0,5.47
